FuncionarioId,Mes,ReclamacoesResp,ReclamacoesSolu,DesempenhoGeral
e6fc55e0-27b0-4b83-a93e-df06f20b5372,2023-12,10,6,5.42
5c755b64-3f1a-4def-9ae2-c10438f71ee3,2023-07,14,12,6.7
8cc8d3cf-8ded-400d-a41e-4ae9e982c506,2023-08,19,14,7.0
65e397d7-bce5-42c0-9d91-eb09378f985a,2023-10,12,9,7.54
11e78e8a-0d7d-4148-8887-9b524bbdac9b,2023-10,6,5,7.36
b47bd20e-7208-4b8e-907d-b6416ccd22f5,2023-06,8,2,7.85
ca7426db-ddd1-4137-a102-1766e6f95282,2023-12,18,15,7.43
88b9cf05-e870-45a3-96ce-f1079fe5b9f2,2023-10,15,3,9.9
9d190cfd-c83e-4723-8158-331e684bc63b,2023-09,20,19,9.15
0427ba09-6b28-40f3-a9d7-465a9e3bf467,2023-06,10,10,7.92
bbc6e2ed-b782-4ddb-a54b-5dd6eeda352c,2023-10,5,4,5.65
85856f55-2801-4d09-9d98-db851b1a33ab,2023-01,20,16,5.88
fd3149bb-9e71-4371-b446-c03f7d1cc5a9,2023-12,13,0,5.53
ae7a620f-f130-441a-a510-3e0cd37d078e,2023-01,6,0,7.71
47017dd4-5f87-40c9-b111-41839580f3d8,2023-12,12,12,5.99
9df5c0a0-facf-4d64-98f0-dbbafb00e48c,2023-01,14,14,6.86
3c95ede7-1d66-4345-adf0-18e1ee229aeb,2023-11,16,13,5.18
45bc63f9-3ea9-430c-95cf-2bb3468220d0,2023-05,16,8,8.98
c38b70d1-ecf9-4bfc-b60e-f19118a9e3a6,2023-06,16,15,6.27
40b5b89a-8e88-4843-9de7-095ba299d82c,2023-12,7,0,5.42
5df93300-efd6-4161-9106-78a7c6bb44f4,2023-07,11,1,8.5
c7168d13-fcf4-4a79-bbd4-5130cb43db6e,2023-12,5,4,5.9
be6e8244-0f6a-42dd-95c5-fc26339555b2,2023-03,18,11,9.85
0d652326-1812-453a-8a2a-fa9bc4a29612,2023-06,5,5,7.26
cbc07a43-36e3-4234-8695-06e5ed0a66be,2023-05,6,1,7.59
0e6c7884-4262-480c-abce-08059d0d720a,2023-03,9,7,6.43
d7e23b18-139f-49e0-bdb1-2b6b4f7772b1,2023-12,20,14,8.65
8c5e0c14-e2e1-425c-b597-b791e44f4c61,2023-05,15,4,9.63
10327130-e3db-4171-9a4e-f948896d4aec,2023-09,6,0,7.43
9d3a188e-7625-4bcd-9252-02842586a6c9,2023-07,16,14,8.75
5f41ad1c-f21f-4414-8d46-90303ce08a83,2023-11,12,7,8.81
a458c1b1-db12-4660-abb5-23e3bc361831,2023-03,16,10,6.25
d0671aff-8751-4fb1-ad52-a702f07de491,2023-09,16,3,8.51
13377122-27aa-4a1b-a912-b2753b45f7ba,2023-08,12,3,9.02
c5ca9ff0-0baf-4d49-97a2-c39111c49735,2023-07,20,0,9.13
415adaf3-24cc-471f-a167-a0f311380ab3,2023-06,17,14,7.13
819b300f-300b-4b13-9672-07e62494b839,2023-12,18,11,9.42
378ca310-57b1-4407-9597-de5fc0b997a6,2023-12,19,7,5.94
73a6dd9c-719a-485c-bfcd-43a8ed9c1aea,2023-07,9,4,8.21
5d52bb7c-abc7-4336-b936-e1aa0b33a1ec,2023-01,6,3,9.87
c108a15b-45a2-4e2f-8de9-13acfafb3b3e,2023-01,5,0,8.8
742a0e5f-e556-48a5-b321-865e9e64c29c,2023-11,14,1,9.2
d664a086-7566-4ef5-af7c-2436fb150bb9,2023-07,7,3,6.19
a16419bf-ab68-4e1f-ab5c-a585677f37a5,2023-07,10,9,7.9
e20bfa03-4c02-4431-8acd-84acb078e6c6,2023-06,12,11,8.75
4020ec68-ea69-407b-8644-764ebe845897,2023-10,19,16,5.72
b814a9f7-053f-4bbf-b014-6c164fb54141,2023-03,7,6,7.58
3b2f1b57-934a-4b4a-8204-2e1880e9e301,2023-11,20,17,5.62
60ddb815-ac7a-4b63-98c1-795b8603aa5f,2023-08,16,16,9.12
778fe290-5461-4b75-afb0-7cb43a5422bf,2023-08,8,4,6.75
53fed039-e2a0-479c-8699-f4da29646e05,2023-05,5,5,7.68
c6fd59bf-e616-4ec0-aed0-76cb8c1cbda8,2023-06,17,1,6.55
6e233f44-bf21-4e00-8fcf-8379fecd9f90,2023-11,10,5,6.7
eb0b5fc3-e878-4fbc-9a6a-98761a426060,2023-09,16,9,7.16
7ffabed6-d500-4d89-91f7-0233a3633fca,2023-08,17,13,6.65
bd1bdccb-a6f2-42db-8fda-f0b9b499c233,2023-12,20,6,6.93
1301b293-5ba0-4537-b42e-50ee592cb908,2023-01,13,1,8.46
c700538f-0594-4703-b359-2fa6986ec45e,2023-04,9,1,9.36
a79e6937-31ce-4128-9223-557ef025e880,2023-04,15,2,5.97
972b7ec9-e886-4bba-a8b0-9a90d23344da,2023-03,14,0,5.26
23254b4b-abe8-41b0-91aa-601009d2db5e,2023-05,10,5,8.69
394426af-c5c6-42df-ba94-3c0ab60ce359,2023-11,13,12,7.02
e18d019f-a353-4d63-a5b4-f55dbb54b4f5,2023-08,7,7,8.3
2025096d-94e4-4b5d-b8b3-d646203548a8,2023-10,10,4,9.58
bb801a3d-9cb6-4e6d-b131-a965875894ce,2023-03,17,9,5.75
c9c57497-43ec-4219-8189-a14780360f9f,2023-03,17,13,8.29
cf85a662-94cd-44e7-891a-7a36d997f3db,2023-12,8,3,8.53
df3db723-495f-438f-a0d1-a5c183ccd0a5,2023-03,9,0,7.34
dbb6334b-2c93-4afb-ade6-2213fd0d7a77,2023-06,13,6,6.5
c3e9a24a-4d68-4626-bb44-a46c63e38250,2023-10,7,3,5.12
a5000ee1-e1d2-4335-9965-fef546907584,2023-05,14,7,5.87
c2b371a2-8949-49e9-8076-91fcc04067e0,2023-12,15,13,5.03
bdcf9e9b-6b89-426c-a0df-b6c310307ba1,2023-03,13,2,5.84
cb703b06-605c-4aaf-bdbd-78707d44a475,2023-07,6,1,5.44
f03d7483-ef2f-4a2c-94b7-b6ab5959e970,2023-02,19,0,8.95
f16ca125-1640-43ad-81d8-ef5ea9347193,2023-06,19,8,6.27
291eb986-afd0-4ce0-90b0-441a59cd8ed2,2023-08,10,3,9.1
47b62c60-c191-48a6-99b5-3f7c28c3b409,2023-05,14,5,5.49
000e0e6f-fef7-4601-a435-af0938a044b9,2023-01,12,10,5.18
c560d539-b748-4347-a177-22eba4a2b616,2023-01,5,0,5.86
8a7d6a0f-ff83-47b2-a392-0b2f7d60b5b1,2023-02,15,4,7.41
8da13a7f-72b9-4d52-a186-fe7d1bc0db1a,2023-01,12,6,9.01
ce5d13e3-1904-4601-850d-addee45bf4c4,2023-09,9,2,6.25
7dc1d1cf-536b-405a-8bf2-2fc0a6349e35,2023-01,19,8,7.98
10327130-e3db-4171-9a4e-f948896d4aec,2023-12,17,3,5.18
ebedf739-9067-455d-a9b8-7b76a8306dbf,2023-01,6,0,6.75
6a9b956b-e0b6-436c-a506-30d11af3bb87,2023-11,6,5,5.31
c7565fd4-0594-4718-a240-535a993dc39a,2023-04,9,0,9.62
d7af116d-02e6-4c4d-b1a2-1cf34757c04d,2023-03,13,0,8.61
1f83a379-63ee-4d35-a240-78503f846d7e,2023-11,15,13,7.73
eb0b5fc3-e878-4fbc-9a6a-98761a426060,2023-07,15,3,6.37
f10720a0-7514-4a5c-891d-bea338c9970e,2023-01,16,6,7.41
30575ba4-5dd8-46b4-86da-501dab067065,2023-07,7,5,5.39
c3dbbf01-f0f8-433e-ae24-e0479f9d01a8,2023-01,15,4,9.81
ff26e2d8-a171-4e33-996c-554b934be824,2023-03,18,10,8.09
c6fd59bf-e616-4ec0-aed0-76cb8c1cbda8,2023-09,13,0,5.55
10f9737e-5cdd-4c5a-b355-3f37108189d4,2023-04,19,17,9.4
28f45667-2284-4f14-bc92-57e61996daa3,2023-09,18,13,8.8
ccbf816e-996b-489d-a387-99df531376d7,2023-05,17,12,5.94
2bf835b9-fcc1-43ff-a415-c638a87f75b0,2023-06,15,11,5.36
a5f97359-3872-44a1-8520-043e8c028e4e,2023-09,5,1,5.26
e36beb41-7282-4cc8-949a-76f2bb73c198,2023-12,18,3,7.15
13377122-27aa-4a1b-a912-b2753b45f7ba,2023-03,11,2,9.05
6438f0eb-b0fa-4831-9bca-01c217ed7fe9,2023-07,12,12,6.29
876eae85-f946-4728-801c-2671b9453319,2023-08,10,6,8.7
84d76f74-63e9-466b-8207-a148457631c6,2023-08,7,5,9.0
9cac8676-41ed-412c-b599-a8e13e1d5c9e,2023-07,18,1,7.38
a8ce4737-1689-4915-87ff-db4909725975,2023-07,16,13,6.01
55ee3722-036d-4e11-b609-e9a5a2fa5342,2023-05,14,5,9.73
3fa8b2f4-84cf-4a09-a11a-585d13df3d40,2023-12,10,4,7.93
40258cb1-656e-4a6d-a664-81c037a1e146,2023-10,9,6,7.29
1b56d3f0-569a-440a-93e4-9642b8164820,2023-10,14,9,6.06
2ddfe9f1-10f1-4efe-a155-fccee20f85e2,2023-04,15,10,5.21
9e846719-09b5-43d7-b74b-a689f18e873a,2023-12,19,11,9.64
ef04533b-52ed-4570-a842-9dab73d303d4,2023-10,12,10,5.05
ccead2e9-c5f5-45a2-a5d0-091bf669587f,2023-12,9,5,5.1
8544b274-6af8-457d-ae03-63d83f5f8432,2023-04,18,14,6.41
5cbe7f7c-57e3-4804-8edf-9f5a2a23dd60,2023-04,9,0,5.32
bc9d4a00-2c51-4df9-882d-823ca6354f3f,2023-02,5,0,6.59
b775465b-dad7-4419-b3b7-2867eaf66fc3,2023-12,12,5,7.93
8b485e0c-b938-4fb5-9a8b-cca433431ee4,2023-01,13,4,5.3
2fb26c0e-9b27-4bc0-b6cd-7e6cc08d8986,2023-03,8,4,6.94
bf178162-99e2-4666-9f50-1313a7dbe5dd,2023-02,17,7,9.89
fc5749b2-63a9-49e9-abfb-3273848fd65d,2023-10,12,11,8.23
ccbf816e-996b-489d-a387-99df531376d7,2023-09,6,2,6.22
e8fa1734-bc61-4058-8ecf-677c02a42c98,2023-10,17,10,6.45
fbef4559-a3eb-4899-8be8-ad5fae14e81d,2023-05,20,10,9.78
d5a51952-f7ca-4ae2-b191-9596d0170ea7,2023-07,13,9,7.53
aeecc403-2a91-46c8-81e0-596e43b6c7ff,2023-09,15,10,6.65
02b50b49-bc59-4c45-9cf8-9d0c01826a6e,2023-05,7,2,5.02
8ab69c46-b223-4ea8-873d-cbe137d6b1e6,2023-02,19,10,6.77
58943519-5b4d-4e73-b234-28844d7ad223,2023-06,10,2,7.31
000b74c2-225d-4809-9ba2-092a5e70b53d,2023-03,14,7,6.38
5404fc68-a68e-4f8e-9d22-5b6e22a4b8f8,2023-02,19,8,7.75
3c9d81ab-b47b-4e3e-b696-b9bd7d868c91,2023-04,20,2,8.3
3bd7e285-12c5-4a43-bcbb-27bb461ae8ea,2023-05,5,3,6.53
8e8e7e39-1017-460f-ab16-53374e0afeff,2023-11,11,2,8.46
cd6c7052-acf9-4af6-867b-c1f439f32103,2023-04,10,0,8.53
111ee4f4-65fd-40e5-aa0a-2f9781910116,2023-10,12,3,5.78
5bb3443f-f716-4b3d-b677-f42ca46e4fc0,2023-08,17,15,7.19
d20bdc1c-e71e-4916-84e9-7374fc50dba1,2023-10,17,13,8.78
7feb71be-ff08-4b61-96a6-82f55836c59d,2023-12,14,12,6.51
2b90d690-d6dc-4ffa-b67f-8df45877fb51,2023-05,5,3,9.97
2ff654f0-27e0-4c5b-87fd-f4cd57ffdbe2,2023-05,6,0,6.22
2f15b1d7-8493-4304-bcb2-de1363fd6675,2023-02,13,12,7.26
0c75db74-51f3-4665-aef2-ee54119267b4,2023-06,13,6,8.22
47b62c60-c191-48a6-99b5-3f7c28c3b409,2023-10,16,16,5.68
c0cad1e0-a104-444e-b9a0-9c3f762116c5,2023-03,18,13,8.14
e5d357aa-6f4c-4736-abcd-67fac8080e64,2023-05,10,3,7.43
7dc9b003-1a08-45fa-bfa4-c54b8dad45a5,2023-01,9,2,5.11
c2b371a2-8949-49e9-8076-91fcc04067e0,2023-07,13,2,9.03
e2e205fe-64fc-4a20-9999-8df00dda2463,2023-03,8,4,7.57
825916cb-752f-424f-8db4-113b9140b289,2023-11,20,14,8.59
047e9ec1-8eab-437b-97b5-3d49262164b4,2023-08,11,3,7.48
a660413f-78cc-4247-b5a1-b0b87c00b117,2023-09,12,5,9.56
c5ca9ff0-0baf-4d49-97a2-c39111c49735,2023-02,5,2,9.4
1b9f82ba-9bc3-4b9a-ae35-a4bd5e1c5919,2023-07,14,6,7.13
7b719819-042b-48f2-93b4-1691db78566d,2023-03,20,17,9.72
2614a113-c1f2-4404-b353-a0a59689075f,2023-10,18,12,7.81
1a3266b2-eabc-4648-abc1-1bbbfd863342,2023-11,11,8,5.98
2ff654f0-27e0-4c5b-87fd-f4cd57ffdbe2,2023-08,18,7,8.83
3ed819d8-5e1d-4351-ae19-4044095c7f26,2023-08,12,2,5.67
b4e0bb6c-9d46-4275-ba02-378411f1be47,2023-04,8,3,9.6
06617222-679c-4f28-98da-51ced5dca2d2,2023-07,5,3,5.11
611d8b51-bc95-4e04-9c12-0a7d3e645355,2023-06,18,18,5.28
4f838b8a-ff00-41e6-91d9-4520ee665ef6,2023-10,5,5,5.8
4d023d06-7600-4617-89de-d63cb7c34808,2023-02,14,5,5.4
406bd0f0-ee23-4e57-ad08-fdc1aa5993ca,2023-02,15,15,5.85
09cdb23a-3a1f-45cd-998d-967e24bcbfd6,2023-05,9,4,8.52
68a8b0c3-caa1-4a4d-ab6b-efc85315b365,2023-02,18,0,5.06
f324542f-8723-45ee-bb91-7fc0bf51847c,2023-03,10,5,6.36
1fc784f2-d9e4-4ec3-ae68-6515c3f73c7e,2023-06,12,0,8.66
1241ede1-28e5-46a4-930c-904aba204cff,2023-08,6,2,8.14
89252952-75b2-47b3-b722-bedf9fff6501,2023-02,12,3,8.58
37905a4f-d0cc-415f-b58a-8121b93e44a9,2023-01,5,4,5.05
a0b8f979-ce58-42d6-9ff1-f0cc6f8c3f02,2023-05,15,7,9.29
00ca434a-c5c5-4e24-9fac-1d29db8dbe59,2023-09,12,8,9.96
7eecd0af-8c74-4a7d-9bce-44902a06e5c2,2023-09,11,3,9.05
a3db502b-6a12-44e4-9116-ffe407a4b3c1,2023-02,19,18,8.44
778fe290-5461-4b75-afb0-7cb43a5422bf,2023-01,16,9,6.07
569a78af-eeef-4684-8828-6e14b00e6a64,2023-07,20,1,5.73
bf178162-99e2-4666-9f50-1313a7dbe5dd,2023-07,20,16,7.42
cf6e092c-04f0-4854-9973-f7fa6acbb4f1,2023-10,11,2,7.56
45bc63f9-3ea9-430c-95cf-2bb3468220d0,2023-03,15,15,8.35
a53367bb-68ff-4e55-83aa-02dd67df3348,2023-09,12,1,6.85
80080757-5e40-4bd9-8acb-be8bd3fd6ff5,2023-01,8,2,8.89
419a4e6b-8ad1-4760-803c-28cfe636a367,2023-01,17,8,9.3
f240fe65-c21e-4947-908b-907dfaea4885,2023-11,5,0,8.37
32f69de6-285f-4a75-8d68-1c33d6e858d5,2023-12,14,9,7.08
2614a113-c1f2-4404-b353-a0a59689075f,2023-04,13,2,9.65
a681124d-5683-42b1-baeb-170685917a01,2023-09,7,3,8.53
b7f012a4-7553-4743-beb7-a734f89c60ca,2023-12,13,12,7.84
a8604437-5197-40d2-9340-c13459313b40,2023-05,5,2,9.63
dbb6334b-2c93-4afb-ade6-2213fd0d7a77,2023-11,12,11,7.82
ecd118ff-470f-4c33-997c-f428c20d024d,2023-05,12,11,5.54
160c9eae-6092-406f-85a5-a886ddea828d,2023-07,19,12,5.37
4dd1cdb2-698f-42bf-a61c-cb08a0e23152,2023-02,20,11,9.88
d7b7b360-a84e-44b8-a170-cdd45b3f5349,2023-09,18,14,6.44
6135b217-84d2-4928-8346-1b08aa3fc121,2023-09,8,7,5.25
b814a9f7-053f-4bbf-b014-6c164fb54141,2023-05,11,10,9.62
8e31b400-953f-43ea-aa07-faba8f17b08b,2023-11,9,0,9.19
199b624d-9593-42be-bad2-928f0614c005,2023-09,13,12,6.1
eb53d46f-2b02-46c6-af40-b35df796f3f2,2023-04,15,13,7.9
7e11b8fa-3918-4211-a84e-6b4b1e0da4b7,2023-01,6,4,7.24
9a19acbb-b59c-4e31-ab69-8324f26f6560,2023-10,15,6,6.23
5ea54680-3e16-4bba-b281-e81b23db7dd3,2023-12,19,2,8.2
28951821-dbf7-4ceb-9e4b-7d40d146cb1a,2023-03,6,6,6.9
3fa8b2f4-84cf-4a09-a11a-585d13df3d40,2023-01,8,4,8.37
d0fac311-77fb-4f11-8a2b-341c2bd92fe9,2023-11,17,2,5.87
d080fa1c-27a1-4b68-a17d-a2dbebb4d328,2023-08,14,8,8.26
3d0003d8-b7f8-4560-bca8-92c7610d250a,2023-10,11,9,7.65
74b9f0ef-1c81-4246-ab64-45efd813ff32,2023-01,11,1,8.7
f4a175d0-e40a-43b8-a16d-3249cf628253,2023-01,17,5,9.17
abcfe9d8-0d39-443e-921a-5c32bd802cde,2023-12,19,12,5.35
c277ec61-c6e6-4857-9ffe-b7e9f6d68fbb,2023-02,8,1,6.26
fbef4559-a3eb-4899-8be8-ad5fae14e81d,2023-10,20,8,6.96
09c2dbcb-74d1-4e8e-a9f5-953ccec615d6,2023-04,17,1,9.82
8336c45b-6349-4bc1-b464-0bc1c7ebc131,2023-09,11,8,9.15
1bcef6d1-8b81-4b59-91b9-59e42f19bef2,2023-05,6,0,7.48
7f55c667-f318-4b29-ae58-699fd4d09a5a,2023-05,11,7,5.58
a8604437-5197-40d2-9340-c13459313b40,2023-07,8,0,8.66
8f783005-3227-43f5-98c8-b798ce8d8848,2023-06,14,12,6.69
e4612e35-811d-49be-af9e-e8ed9964e291,2023-07,6,6,5.86
f22325d3-a3d3-4753-9118-a0c35918770d,2023-03,8,5,9.64
8135253d-7bd2-4d74-ab81-cdb1425be9dd,2023-03,11,1,8.46
99cec001-e2b9-4a05-a3ab-db1958cdf8e7,2023-09,19,2,6.4
91d7ba5f-50e7-49bd-b9dc-2026e0a3f7fa,2023-07,8,6,6.65
a79c4fdf-0773-4493-b7de-98972a5e456d,2023-02,13,2,5.95
87778e67-444c-49be-a309-ad2e3d08bea0,2023-06,13,10,7.75
9cac8676-41ed-412c-b599-a8e13e1d5c9e,2023-10,17,10,6.23
dd9de09f-b33d-4651-9b70-3dff9caac3b9,2023-10,16,8,8.32
de8e3b9b-bf35-4eee-870a-2b5dbf1c3701,2023-11,14,9,9.42
a754567e-692d-4c61-9ece-e3918a3c996e,2023-11,8,5,5.38
737fde4d-10cb-4f14-9af4-efae1e3a0832,2023-08,5,3,7.02
e44b39de-d059-4a8b-aaca-febddcc8d06e,2023-04,15,6,9.39
ab483d0d-ce43-4ae1-898c-b15f002210a8,2023-07,11,3,6.38
628d6bdf-16fb-43ab-9c0e-f6e49ea3571b,2023-12,10,3,6.83
4d31402d-ed10-4606-bb53-cf5ff55f96d7,2023-03,18,5,6.62
49c83a26-dde0-4b6f-bed3-2759dfc29074,2023-01,5,1,5.65
5e059a6a-b756-415d-9897-dd0264790e01,2023-12,10,1,6.87
0ef78b8f-55d4-44dd-a096-c19f8a1397fe,2023-09,11,2,8.78
99cec001-e2b9-4a05-a3ab-db1958cdf8e7,2023-01,17,15,9.37
abcfe9d8-0d39-443e-921a-5c32bd802cde,2023-07,6,0,5.88
8dbb513c-98d6-4f55-85e8-59ac1d66ca83,2023-05,5,5,6.05
350732cc-59d7-4cfa-b2d8-39c56cf472be,2023-03,7,7,9.67
66adc561-a41b-4abb-bbb4-576528e80c8d,2023-03,13,12,6.4
b06e7d09-4e79-4a4c-bc5e-1fbc7de90973,2023-09,20,12,9.79
a8d506ec-60ae-4f5e-b1e4-da5ad6406adf,2023-06,15,3,7.96
fbdc360b-b7b4-43a4-b41b-d22b5aad20c3,2023-05,6,4,6.19
d5822340-bded-4fdd-8505-6c725d14c983,2023-10,9,0,9.93
1b56d3f0-569a-440a-93e4-9642b8164820,2023-03,13,1,5.84
c108a15b-45a2-4e2f-8de9-13acfafb3b3e,2023-04,6,5,9.13
3e2cb341-c93e-497d-833a-7461bd03bd9e,2023-07,9,4,6.0
f05de0f2-5251-4fd9-a7d7-8998f086b452,2023-03,20,12,5.42
f1e2d5a7-ff06-4a55-8ee7-e039b891cbe1,2023-08,10,7,5.51
b57c6187-eea1-4bcf-ab7b-34038ff8b221,2023-05,14,4,6.8
e2e205fe-64fc-4a20-9999-8df00dda2463,2023-07,10,7,6.26
8e8e7e39-1017-460f-ab16-53374e0afeff,2023-08,18,2,9.34
de8e3b9b-bf35-4eee-870a-2b5dbf1c3701,2023-01,16,16,9.18
047e9ec1-8eab-437b-97b5-3d49262164b4,2023-07,12,8,9.18
fb564bae-810a-4ba8-84fe-26cea09ba425,2023-04,18,18,9.02
9669aae2-ec42-4fa3-a4d8-eeb8fe73cd23,2023-05,6,4,5.36
8809c320-6e0c-458f-b088-b195bdd407f1,2023-09,19,3,7.3
8cc8d3cf-8ded-400d-a41e-4ae9e982c506,2023-11,10,9,6.98
92e938ec-b8e0-49fa-b2d4-c5ce1dbc6050,2023-01,18,15,7.91
1a3266b2-eabc-4648-abc1-1bbbfd863342,2023-08,5,1,6.25
1a06f7f4-fdcf-46df-adac-036634c352bf,2023-01,10,10,9.15
e20bfa03-4c02-4431-8acd-84acb078e6c6,2023-01,18,15,6.6
43572979-1d80-4080-b9fa-52fc0d052528,2023-12,17,3,6.59
ae1bf0bc-9f39-4ae3-9a9a-421082910be2,2023-04,7,3,6.28
a660413f-78cc-4247-b5a1-b0b87c00b117,2023-07,7,7,5.65
e194630d-639e-4e92-b295-fe8e4407f33b,2023-02,13,5,6.4
4cbcdefc-bf02-4876-9dfe-94567e4a00e9,2023-02,14,2,6.81
8c119e5d-0bad-425e-b8db-09062b32c577,2023-01,5,3,9.12
93f84d24-30dc-4af0-8b1e-d85f65e76c45,2023-08,10,5,9.52
390e8195-c75e-40c1-9a93-c77120f60956,2023-12,12,9,9.92
6f4d60f7-5ec1-432f-9f4a-c74e5b6fd754,2023-09,15,9,5.62
766e2729-c8e3-4e0f-a5b3-d6f6a2cb01ba,2023-11,9,7,7.26
ad72876b-857d-47b0-bc0f-36939fba2e8f,2023-09,8,5,9.14
1b9f82ba-9bc3-4b9a-ae35-a4bd5e1c5919,2023-12,7,6,9.72
ce5d13e3-1904-4601-850d-addee45bf4c4,2023-10,20,17,6.28
353ff3a2-8b2b-4751-9c2a-5f9d4624f245,2023-11,6,5,7.0
1ddf4c8a-2ff7-4ca8-981a-13df42366a8b,2023-05,13,0,6.6
0d652326-1812-453a-8a2a-fa9bc4a29612,2023-10,14,2,7.53
65a915f8-809e-4573-990a-bbd387ca09fa,2023-08,11,2,6.23
271bf9a1-b7fa-4b63-892d-21a72a81085c,2023-09,19,2,9.92
d232dbb9-eca0-4469-8c14-58ff801ed822,2023-09,11,10,6.62
d277a3e0-f3fe-442e-bf40-06df360ff8dc,2023-10,8,2,9.09
77f21890-b6c9-47d4-97d9-befa50625499,2023-11,13,4,8.51
49c83a26-dde0-4b6f-bed3-2759dfc29074,2023-09,13,0,8.85
523d41f1-8707-4468-9440-59b7dfd37461,2023-09,10,2,9.56
7ffabed6-d500-4d89-91f7-0233a3633fca,2023-01,6,5,8.13
d3bee7b6-ba86-4f56-a36f-4f82b1bee735,2023-06,15,8,7.98
98e48e60-9290-4343-83f3-94fc338739f9,2023-04,6,6,6.3
4d1161dc-c5e2-4d7f-b5c2-f5a58562b7c6,2023-02,16,5,5.1
5c00296a-1137-4d53-9bd5-9b2cbdc085d3,2023-08,7,4,5.49
87340280-77ba-4252-8e7f-288f51be15d0,2023-07,17,9,6.08
23916bc6-d2ca-4bb6-ab0b-06ae1864685a,2023-10,17,1,7.38
3d0003d8-b7f8-4560-bca8-92c7610d250a,2023-04,7,7,7.65
32bc50d3-9e0b-4115-bdc9-b98a81429f5d,2023-11,19,7,6.57
2c5018d9-e077-43fe-a3aa-8a762ea1f8d9,2023-07,13,7,6.42
c4469f5b-8d29-4e76-be15-158e0b83431f,2023-10,19,1,5.24
44b28ac0-fbdb-4f15-b097-baccfd30442e,2023-12,15,3,5.64
c5dcda6b-7b55-4adc-a5fd-28cfc017a98d,2023-06,17,16,7.94
a6781ca0-cd94-4302-bd48-e70c90a86b4b,2023-07,20,19,9.81
4f019210-23b9-413c-8bd7-f5e10d3d42e6,2023-12,14,0,6.46
7b719819-042b-48f2-93b4-1691db78566d,2023-04,11,3,7.24
5584d026-c799-4f41-976f-69b95cd61bf3,2023-11,5,1,8.52
bc5a6f71-51c0-4d40-909f-4060318e76b9,2023-04,9,4,8.82
4dd1cdb2-698f-42bf-a61c-cb08a0e23152,2023-11,5,5,8.88
404e9494-639f-4be4-8c24-bcef484358af,2023-02,12,7,9.44
ef04533b-52ed-4570-a842-9dab73d303d4,2023-12,7,0,9.97
a8604437-5197-40d2-9340-c13459313b40,2023-03,15,5,5.46
e77d11cf-3686-4c89-afcf-6d39806036b5,2023-04,16,8,8.75
aeecc403-2a91-46c8-81e0-596e43b6c7ff,2023-07,10,6,7.45
c084a66e-2f76-4ff5-9781-376ec8a47123,2023-01,15,15,5.19
57c08df1-9d3d-4901-af76-ab48aa3777f3,2023-11,7,0,5.03
08c57dbe-6199-4085-b56a-8def33be3e56,2023-09,16,10,6.68
766e2729-c8e3-4e0f-a5b3-d6f6a2cb01ba,2023-01,5,0,9.13
bc6ed1f9-6273-4d0c-8d22-15f57ca6a483,2023-03,8,8,5.91
a660413f-78cc-4247-b5a1-b0b87c00b117,2023-02,19,9,8.78
7330262c-1fd7-446a-aab0-913661d67558,2023-10,17,11,7.79
ac90902d-bb57-4f9a-80f0-841d715e71a4,2023-11,17,1,7.27
1f688e00-5e48-4462-96cb-9351174c660b,2023-05,11,0,5.39
067cfa66-fcd7-4a76-94be-299e4f46f276,2023-05,17,16,5.92
804e822a-7f17-407b-9386-71fb45aced4b,2023-04,10,9,8.25
a5f97359-3872-44a1-8520-043e8c028e4e,2023-01,17,5,6.39
ff26e2d8-a171-4e33-996c-554b934be824,2023-07,7,3,8.53
03d3ebcf-b27d-4c4b-abfd-25e0f6b7b3ac,2023-08,13,6,6.84
a1cc270e-aedc-4b4f-b644-afd40ceb3150,2023-09,6,2,9.36
c35631e1-43a8-4256-8f91-5d55e76617d9,2023-04,5,1,9.63
4dd1cdb2-698f-42bf-a61c-cb08a0e23152,2023-06,18,0,7.75
406bd0f0-ee23-4e57-ad08-fdc1aa5993ca,2023-04,19,7,8.42
1ab0431d-99bb-4530-9512-82d9a44e238c,2023-10,10,6,9.22
45bc63f9-3ea9-430c-95cf-2bb3468220d0,2023-10,10,4,6.2
000b74c2-225d-4809-9ba2-092a5e70b53d,2023-11,10,4,9.74
ceb33140-be0d-4528-979b-35e3072eae44,2023-04,8,0,8.18
b3afc5f5-c7a4-4120-b369-bb025afd5688,2023-08,10,5,9.57
f9a9ba99-9ab5-4993-9f66-526849a8f833,2023-09,13,1,9.57
88eba673-1f6c-4684-8fbc-ead3e24ce6b8,2023-08,11,6,5.98
d266a25f-5b75-4512-864c-db9c6b58ef79,2023-01,16,11,5.44
c6870786-f80f-4166-a6fe-29f8745aba2e,2023-05,5,5,6.6
54606e06-b7e2-4a9e-837a-b2ac6ca5e668,2023-03,19,17,7.88
5cbe7f7c-57e3-4804-8edf-9f5a2a23dd60,2023-02,7,4,7.64
f3395ff9-6c7a-4cc8-9113-f91a321eef76,2023-08,5,2,7.06
0e446f4e-9fb9-4eb6-a393-48cd75c3a279,2023-02,5,0,6.07
96fe293f-3644-4486-9aef-ce7ec9da2645,2023-03,11,4,5.56
5e47ba19-7df6-4a6f-bd9b-2bf730724a13,2023-04,16,14,7.39
